2433	2707	1119600.0
805	1943	1100000.0
1304	47	1076800.0
3949	2793	1074200.0
1813	1635	1050000.0
3614	3542	1000000.0
3213	3155	1000000.0
2955	3542	1000000.0
2865	1947	1000000.0
2838	3542	1000000.0
1093	1538	1000000.0
2500	2865	992222.0
2303	2733	988000.0
3279	1919	980400.0
2628	949	980000.0
3847	3459	980000.0
379	2302	980000.0
3783	2579	937800.0
830	1741	900000.0
2334	1538	895242.0
378	2793	876400.0
2946	3718	870000.0
2946	2490	870000.0
2946	465	870000.0
2946	302	870000.0
794	3109	870000.0
794	2965	870000.0
2163	2793	864500.0
1187	2793	860200.0
3117	679	860000.0
3062	4064	860000.0
3062	3515	860000.0
3062	2804	860000.0
1505	3791	860000.0
1310	2154	860000.0
693	2222	860000.0
486	2243	858686.0
1006	3809	858000.0
1959	2793	834600.0
2863	2080	812000.0
2502	1851	800000.0
4070	732	800000.0
3730	438	800000.0
219	1548	800000.0
438	3578	790000.0
3833	4021	747800.0
823	3508	700000.0
3505	3542	700000.0
2565	2419	690000.0
3066	1369	670000.0
3066	2322	660000.0
3066	2180	640000.0
3018	438	640000.0
3220	2151	620000.0
2725	2506	620000.0
2904	1588	602000.0
3833	869	600000.0
2174	3542	600000.0
1298	438	600000.0
4054	499	579000.0
50	1673	544000.0
1728	4143	532000.0
545	1538	530000.0
3058	3360	520000.0
769	1919	520000.0
314	724	511500.0
3833	1424	511000.0
525	438	511000.0
4119	1377	501200.0
1813	1348	500000.0
128	281	500000.0
596	1548	490000.0
1373	339	456000.0
3994	842	455000.0
3020	369	450000.0
492	3508	450000.0
3833	3610	441200.0
1667	1190	438800.0
1517	2793	438600.0
2346	2793	438500.0
2522	2793	438300.0
3840	2793	438100.0
1480	2793	438000.0
2578	1138	430000.0
2243	2793	426900.0
1813	2674	425500.0
4087	3228	414000.0
4119	2810	400000.0
952	2707	400000.0
615	1919	400000.0
3833	2224	391000.0
2396	1450	380000.0
917	1216	370000.0
4094	1538	360000.0
2829	3360	360000.0
2863	2069	348000.0
1667	3895	341000.0
1866	3508	340000.0
1813	150	325500.0
2913	1450	320000.0
3844	3195	300000.0
3216	1181	300000.0
1154	4081	300000.0
892	987	300000.0
270	2707	300000.0
1590	3228	280000.0
2197	3379	277700.0
1505	2649	270000.0
3075	3542	260000.0
2838	1709	260000.0
118	932	260000.0
1305	151	240000.0
1919	2564	217400.0
2336	3373	216200.0
2336	1832	216000.0
2345	3529	211000.0
3419	1538	210000.0
765	3800	210000.0
691	2793	207700.0
2345	1781	207400.0
1919	2403	202200.0
3329	3508	200000.0
3067	2966	200000.0
2638	2536	200000.0
1982	667	200000.0
1757	1712	200000.0
1757	1588	200000.0
1757	1082	200000.0
1757	931	200000.0
1665	3448	200000.0
1588	3020	200000.0
1270	3880	200000.0
1270	986	200000.0
1270	932	200000.0
1270	920	200000.0
1270	508	200000.0
1096	811	200000.0
256	438	200000.0
231	2080	200000.0
127	3216	200000.0
2336	213	192000.0
1919	149	184200.0
1919	2084	183800.0
2336	234	183000.0
2336	4204	182000.0
3564	947	180000.0
2336	994	180000.0
2336	1473	178000.0
1919	3752	176800.0
1919	3381	176600.0
1919	1279	176400.0
1137	2365	176000.0
194	1131	175400.0
3540	1172	174000.0
2336	3663	174000.0
2336	3189	174000.0
1919	318	172800.0
1919	2643	172200.0
2336	1644	168000.0
2336	1212	168000.0
2336	3520	166000.0
2336	2603	166000.0
2336	3392	164000.0
50	3415	161000.0
4211	3542	160000.0
3924	3067	160000.0
3564	1970	160000.0
3003	3185	160000.0
2608	2707	160000.0
2336	1678	160000.0
1953	323	160000.0
2336	1014	158000.0
2510	3809	154000.0
1919	553	153000.0
1892	3866	152000.0
2510	3269	150200.0
2336	2079	150000.0
2336	1802	150000.0
2336	1525	150000.0
2336	71	150000.0
2510	1197	148000.0
2336	2963	148000.0
2510	3873	146000.0
2510	3682	146000.0
2510	637	146000.0
2510	2840	143200.0
2510	631	142000.0
1892	3996	142000.0
1919	2138	141200.0
2510	445	140000.0
2427	912	140000.0
2345	556	140000.0
1919	3999	139800.0
2510	2922	138200.0
3149	1151	138000.0
2597	2600	138000.0
2336	2154	135000.0
2510	4017	134000.0
2510	2219	134000.0
2510	212	134000.0
1593	625	133000.0
2510	1881	132000.0
2510	2227	130200.0
2336	3177	130000.0
2304	2707	130000.0
194	3059	130000.0
3540	3991	129600.0
1919	3808	129400.0
1919	4014	128200.0
2345	561	127000.0
50	3475	126000.0
2236	3833	125000.0
1919	1242	124400.0
50	3407	124000.0
50	2041	124000.0
50	1408	124000.0
2345	3882	123200.0
1919	1856	122200.0
2510	2492	122000.0
2510	782	121000.0
1284	4016	121000.0
2197	3772	120100.0
3250	397	120000.0
2863	3839	120000.0
2710	3048	120000.0
2336	4131	120000.0
2336	4066	120000.0
2336	3608	120000.0
2336	3385	120000.0
1284	3773	120000.0
1284	3721	120000.0
1270	2465	120000.0
721	2301	120000.0
630	3048	120000.0
1919	2656	119800.0
1919	2209	119800.0
1919	2508	118800.0
1919	1809	118200.0
2336	4106	118000.0
2336	3722	118000.0
2336	1811	118000.0
1919	1848	118000.0
2427	226	117600.0
2427	3794	117200.0
1892	2791	116200.0
2510	1893	116000.0
2336	2562	116000.0
1919	1806	116000.0
1919	780	116000.0
3020	251	113600.0
1919	1319	113400.0
1919	3004	113000.0
1919	392	111800.0
1919	563	111400.0
1919	1374	110000.0
1919	1883	109800.0
3564	444	108000.0
2427	2066	108000.0
618	253	105000.0
2427	2145	103600.0
1919	3414	103200.0
2427	1592	103000.0
1919	958	102800.0
2336	4073	101000.0
1919	4110	100400.0
3540	474	100000.0
3420	3020	100000.0
2726	3897	100000.0
2726	2045	100000.0
2597	3850	100000.0
2427	3859	100000.0
2336	3709	100000.0
2336	3305	100000.0
2336	3236	100000.0
2336	3139	100000.0
2336	2819	100000.0
2336	2581	100000.0
2336	2349	100000.0
2336	2248	100000.0
2336	1754	100000.0
2336	1032	100000.0
2336	332	100000.0
841	2203	100000.0
2109	1234	100000.0
1588	932	100000.0
1458	2102	100000.0
1919	3496	99200.0
1919	3277	99200.0
1919	3697	98400.0
1485	2385	98000.0
1919	2797	97000.0
2336	1438	96000.0
3020	3680	95600.0
1919	1173	95400.0
1919	2518	94200.0
1919	426	93800.0
2427	2667	92000.0
1919	3124	92000.0
927	784	92000.0
1919	955	91400.0
50	2993	91000.0
1919	3595	90800.0
1919	2692	90200.0
2587	1538	90000.0
2427	4155	90000.0
2427	2458	90000.0
1629	2966	90000.0
1919	1771	88600.0
1919	890	88200.0
1540	1020	88000.0
1919	661	87600.0
1919	1655	87400.0
1799	2966	87100.0
1919	3146	86800.0
3794	3777	86600.0
3794	2108	86400.0
3794	3402	86000.0
3794	3351	86000.0
1919	1748	85200.0
2510	3175	85000.0
1919	2332	84200.0
2427	2482	84000.0
4108	1604	82600.0
2650	2616	82002.0
2302	864	81200.0
1919	1769	81200.0
3833	557	81100.0
618	966	81000.0
2365	2575	80400.0
1919	1607	80400.0
1919	3934	80000.0
1919	2469	80000.0
1892	2657	80000.0
1784	3067	80000.0
618	1932	80000.0
527	176	80000.0
194	1712	80000.0
3586	857	80000.0
3564	2492	80000.0
3503	1589	80000.0
3250	284	80000.0
2444	2192	80000.0
2336	751	80000.0
3067	499	79400.0
3495	2251	79200.0
1725	2703	79000.0
50	3358	78300.0
1998	2707	77600.0
1919	3092	77600.0
932	2066	77600.0
369	2398	77600.0
927	1606	77400.0
1458	400	77000.0
3228	3285	76000.0
1919	1052	76000.0
2444	1236	75000.0
1919	3745	73800.0
1919	959	73200.0
841	879	72200.0
3638	1611	72000.0
3228	362	72000.0
3638	3175	71400.0
3442	3126	71000.0
1079	1123	70600.0
275	397	70000.0
1919	847	69600.0
927	1933	69200.0
3811	2362	69000.0
1919	3787	69000.0
927	3359	69000.0
3811	1920	68800.0
2345	3114	68600.0
1919	453	68400.0
1919	2964	68000.0
927	4074	68000.0
2345	3630	67000.0
2666	3271	66000.0
927	4100	66000.0
1919	3748	65200.0
2444	300	65200.0
3495	3016	65000.0
50	3883	65000.0
415	789	63000.0
1079	3001	62400.0
1919	3178	62200.0
3228	1495	62000.0
4186	624	62000.0
4138	2966	62000.0
618	1946	61000.0
4186	2697	60800.0
2302	1153	60600.0
3833	2392	60500.0
4186	2328	60000.0
4186	1270	60000.0
4108	1154	60000.0
4040	3237	60000.0
4040	1108	60000.0
3794	717	60000.0
3586	1991	60000.0
3442	411	60000.0
3228	2365	60000.0
2790	1450	60000.0
2599	285	60000.0
2502	3057	60000.0
2502	1744	60000.0
2502	991	60000.0
2493	397	60000.0
2302	4040	60000.0
2302	3450	60000.0
2302	2010	60000.0
2302	1170	60000.0
2302	1068	60000.0
1929	1450	60000.0
1892	3630	60000.0
927	2018	60000.0
618	4055	60000.0
618	3202	60000.0
618	1106	60000.0
618	1055	60000.0
415	3636	60000.0
415	2104	60000.0
270	1280	60000.0
194	2928	60000.0
194	1749	60000.0
194	1085	60000.0
194	507	60000.0
1919	4037	59400.0
1919	2489	59400.0
1919	2686	58800.0
1919	1010	58200.0
3815	2236	58000.0
2343	1234	57000.0
3811	2159	54600.0
3811	2446	54400.0
4040	3570	54000.0
3450	3287	54000.0
2427	359	53600.0
226	1558	52000.0
2252	1150	52000.0
697	300	51000.0
1284	3744	51000.0
2509	2385	51000.0
3228	408	50200.0
3586	3588	50000.0
3540	1105	50000.0
3420	2755	50000.0
3420	1903	50000.0
3420	656	50000.0
3228	3503	50000.0
3228	2728	50000.0
3228	760	50000.0
3021	2385	50000.0
2186	2135	50000.0
2016	364	50000.0
1800	370	50000.0
1454	1548	50000.0
945	3216	50000.0
226	1839	50000.0
194	1277	50000.0
2016	2754	49600.0
927	1478	49200.0
3228	3693	49000.0
2016	309	49000.0
3540	1138	48800.0
3540	2801	48000.0
1284	4127	48000.0
1284	536	48000.0
3228	778	47200.0
1094	1919	46240.0
226	1777	46200.0
3716	3360	46000.0
3406	2791	46000.0
4040	2806	46000.0
2336	93	46000.0
1072	3067	46000.0
4186	2780	44600.0
2444	3427	44600.0
1124	1554	44000.0
4186	2338	44000.0
3228	3864	43200.0
3228	2003	43000.0
2365	625	43000.0
4108	346	43000.0
50	97	42500.0
4040	3491	42200.0
3540	968	42000.0
3540	458	42000.0
3442	2520	42000.0
3540	1768	42000.0
2444	2038	42000.0
1919	2394	42000.0
1284	48	42000.0
848	3248	42000.0
514	2630	42000.0
7	2347	42000.0
1892	1150	41000.0
1540	3179	41000.0
3228	2737	41000.0
2345	2002	41000.0
4177	3542	40000.0
4129	1154	40000.0
3676	2727	40000.0
3586	4048	40000.0
3586	3767	40000.0
3586	3669	40000.0
3586	2588	40000.0
3586	2447	40000.0
3586	2354	40000.0
3586	1623	40000.0
3586	1613	40000.0
3586	1289	40000.0
3586	1131	40000.0
3586	603	40000.0
3586	574	40000.0
3586	568	40000.0
3586	249	40000.0
3540	3813	40000.0
3540	2523	40000.0
3540	727	40000.0
2777	722	40000.0
2777	702	40000.0
2710	585	40000.0
2343	3216	40000.0
2236	300	40000.0
1919	1148	40000.0
1919	522	40000.0
1892	4134	40000.0
1892	2995	40000.0
1892	2787	40000.0
1892	636	40000.0
1677	1919	40000.0
1284	1674	40000.0
1037	3991	40000.0
1037	2235	40000.0
618	3909	40000.0
618	2532	40000.0
618	1916	40000.0
618	216	40000.0
415	1707	40000.0
1651	3676	39600.0
196	723	39400.0
3540	649	39200.0
2594	1651	39200.0
50	1646	39000.0
3149	885	38600.0
3540	2672	38400.0
1078	2594	38000.0
3540	985	38000.0
3228	2171	38000.0
3228	893	38000.0
3228	1178	37400.0
2838	271	37300.0
3228	70	37000.0
3228	4049	36600.0
3149	551	36400.0
2016	2631	36000.0
514	3681	36000.0
50	1430	36000.0
3540	2632	36000.0
3228	1790	36000.0
3228	1168	36000.0
2444	1529	35400.0
3642	2956	35000.0
3228	454	35000.0
1335	3552	35000.0
2236	3135	34800.0
196	3970	34400.0
1593	3082	34200.0
1182	2302	34000.0
1037	2149	34000.0
345	3918	34000.0
345	3750	34000.0
264	1335	34000.0
196	3113	33900.0
3452	264	33400.0
4040	4011	33000.0
3228	3603	33000.0
3228	1286	33000.0
2201	3452	33000.0
1593	2287	33000.0
29	2201	32600.0
3556	29	32200.0
1472	2616	32074.0
2863	3994	32000.0
2444	2933	32000.0
1919	3319	32000.0
672	1274	32000.0
601	528	32000.0
1290	3556	31600.0
3824	1290	31200.0
3228	3493	31000.0
3228	2118	31000.0
2181	3824	30800.0
601	504	30800.0
3642	697	30600.0
1433	2157	30600.0
196	605	30500.0
2160	2181	30400.0
1593	707	30200.0
2197	2931	30100.0
2135	629	30002.0
345	1427	30000.0
196	1390	30000.0
194	3417	30000.0
194	3032	30000.0
194	2969	30000.0
194	2958	30000.0
194	2861	30000.0
194	2637	30000.0
194	2371	30000.0
194	2298	30000.0
194	1955	30000.0
194	1829	30000.0
194	1597	30000.0
194	1574	30000.0
194	1466	30000.0
194	1293	30000.0
194	1192	30000.0
194	1087	30000.0
194	459	30000.0
194	160	30000.0
194	138	30000.0
4186	3485	30000.0
4186	2897	30000.0
4040	4065	30000.0
3670	3606	30000.0
3670	1625	30000.0
3540	3324	30000.0
3450	3228	30000.0
3160	2160	30000.0
2779	1450	30000.0
3861	3160	29600.0
50	2012	29500.0
2016	2458	29200.0
319	3861	29200.0
196	1762	29000.0
50	1459	29000.0
2666	1639	28800.0
3339	319	28800.0
3953	3339	28400.0
3228	633	28200.0
2650	1188	28007.0
3228	3083	28000.0
3228	1077	28000.0
3228	802	28000.0
3228	742	28000.0
3078	3953	28000.0
2666	526	28000.0
4040	2221	28000.0
3540	1124	28000.0
514	540	28000.0
3540	537	27600.0
592	3078	27600.0
3096	592	27200.0
2666	49	27100.0
3228	1669	27000.0
2444	2511	27000.0
2444	1910	27000.0
1892	2046	27000.0
3112	3096	26800.0
3907	3112	26400.0
1593	1550	26200.0
4040	3283	26000.0
3541	3174	26000.0
2365	3645	26000.0
2236	1025	26000.0
514	2571	26000.0
418	848	26000.0
4007	3907	25800.0
2444	409	25600.0
2938	4007	25200.0
2666	4149	25200.0
2365	1398	25200.0
1593	3232	25200.0
3228	2093	24600.0
3724	1470	24600.0
1593	1261	24600.0
1323	2938	24600.0
4040	3220	24000.0
3783	1919	24000.0
3450	233	24000.0
3228	3863	24000.0
3048	3641	24000.0
2666	3138	24000.0
2444	2062	24000.0
2402	3815	24000.0
2305	1323	24000.0
1079	527	24000.0
672	284	24000.0
514	681	24000.0
1919	1948	23800.0
3084	2305	23600.0
3408	3084	23204.0
3228	3286	23200.0
50	2685	23000.0
3228	3226	23000.0
2365	39	23000.0
3871	3408	22800.0
2555	3716	22800.0
1554	3706	22200.0
3638	816	22200.0
2650	779	22001.0
2650	5	22001.0
4108	721	22000.0
3971	2302	22000.0
3228	1386	22000.0
3228	1235	22000.0
2365	3967	22000.0
1892	3634	22000.0
514	27	22000.0
1854	1124	21800.0
891	3871	21800.0
808	1296	21600.0
3587	649	21400.0
1593	3249	21200.0
2650	1820	21001.0
3228	211	21000.0
2666	2836	21000.0
2345	357	21000.0
537	1030	21000.0
50	1237	21000.0
1897	537	20800.0
3792	891	20800.0
4040	28	20800.0
2556	7	20600.0
1593	2393	20400.0
2236	4119	20200.0
1540	324	20200.0
2650	998	20002.0
4208	4061	20000.0
4186	4028	20000.0
4174	3360	20000.0
4167	2727	20000.0
4040	4060	20000.0
4040	3901	20000.0
4040	3602	20000.0
4040	2717	20000.0
4040	2506	20000.0
4040	1853	20000.0
4040	1579	20000.0
4040	1213	20000.0
4040	355	20000.0
4039	2385	20000.0
3908	3360	20000.0
3811	1718	20000.0
3781	3360	20000.0
3724	3361	20000.0
3724	1332	20000.0
3450	1189	20000.0
3421	3360	20000.0
3228	2460	20000.0
3228	2250	20000.0
3228	1968	20000.0
3228	1204	20000.0
3228	899	20000.0
3228	737	20000.0
2666	420	20000.0
2502	2723	20000.0
2491	3360	20000.0
2488	3122	20000.0
2444	1038	20000.0
2444	673	20000.0
2365	3575	20000.0
2365	3296	20000.0
2365	2544	20000.0
2365	2477	20000.0
2365	827	20000.0
2365	272	20000.0
2302	527	20000.0
2300	3360	20000.0
2210	2302	20000.0
2116	3642	20000.0
1975	3360	20000.0
1919	3633	20000.0
1919	3162	20000.0
1919	407	20000.0
1919	11	20000.0
1627	970	20000.0
1593	1295	20000.0
1593	509	20000.0
1274	324	20000.0
1144	591	20000.0
713	108	20000.0
618	2020	20000.0
601	1776	20000.0
591	2488	20000.0
349	503	20000.0
321	3919	20000.0
174	3360	20000.0
61	3360	20000.0
7	135	20000.0
2507	3792	19800.0
1988	723	19800.0
3448	3781	19600.0
4108	1800	19600.0
4103	4167	19600.0
3190	3421	19600.0
2961	174	19600.0
1529	3036	19600.0
1412	4174	19600.0
875	61	19600.0
167	382	19600.0
4108	128	19400.0
4040	622	19400.0
2186	3383	19400.0
2960	1412	19200.0
2098	4103	19200.0
1805	2961	19200.0
1337	3190	19200.0
442	875	19200.0
2186	516	19008.0
4040	3780	19000.0
4040	1134	19000.0
4040	241	19000.0
3228	3943	19000.0
3228	2494	19000.0
3228	1019	19000.0
2016	2094	19000.0
50	2424	19000.0
50	208	19000.0
2186	142	18802.0
3911	2960	18800.0
3846	442	18800.0
3763	2507	18800.0
3228	2448	18800.0
2677	2098	18800.0
1896	1805	18800.0
1774	126	18800.0
126	1337	18800.0
2666	2515	18700.0
232	4061	18600.0
1301	1078	18500.0
2186	19	18402.0
2668	3911	18400.0
3363	1774	18400.0
1220	2677	18400.0
1048	4023	18400.0
391	3846	18400.0
4186	1177	18200.0
2650	3677	18178.0
2650	3812	18004.0
2650	1884	18004.0
2650	3270	18002.0
4040	3221	18000.0
4040	2229	18000.0
4008	1220	18000.0
3552	1301	18000.0
3540	3553	18000.0
3442	1840	18000.0
3340	1048	18000.0
3228	3293	18000.0
3228	2132	18000.0
3228	1303	18000.0
3228	635	18000.0
3149	1456	18000.0
3013	3363	18000.0
2306	4040	18000.0
2135	3820	18000.0
2016	1428	18000.0
1983	3228	18000.0
1892	1984	18000.0
1615	391	18000.0
1540	368	18000.0
1540	80	18000.0
1154	3152	18000.0
668	2668	18000.0
50	2887	18000.0
50	73	18000.0
3011	3763	17800.0
927	2776	17800.0
3149	821	17600.0
2478	3340	17600.0
2325	1615	17600.0
1535	3013	17600.0
1107	668	17600.0
3228	2137	17400.0
1502	4008	17400.0
883	1535	17200.0
353	2325	17200.0
337	1107	17200.0
2365	2105	17200.0
3228	3836	17000.0
3228	3158	17000.0
3228	2053	17000.0
3228	1694	17000.0
3228	1656	17000.0
3228	913	17000.0
3228	505	17000.0
2365	3438	17000.0
2365	2487	17000.0
3513	1502	17000.0
1861	3011	16800.0
694	337	16800.0
43	353	16800.0
4023	883	16800.0
4108	336	16600.0
3453	3513	16600.0
3149	2658	16600.0
2734	2478	16600.0
2604	1236	16500.0
3644	694	16400.0
2186	3416	16400.0
1792	43	16400.0
1593	1638	16400.0
1234	3565	16400.0
1564	3453	16200.0
589	2590	16200.0
2650	1935	16002.0
3228	3688	16000.0
3228	2324	16000.0
3228	1546	16000.0
3228	335	16000.0
3228	106	16000.0
3186	1491	16000.0
2444	3962	16000.0
2365	4071	16000.0
2365	1530	16000.0
2365	647	16000.0
2365	416	16000.0
2345	210	16000.0
4186	1394	16000.0
4108	1160	16000.0
4040	3300	16000.0
3959	2236	16000.0
3642	2001	16000.0
3586	2634	16000.0
3586	2081	16000.0
3450	1262	16000.0
2285	1792	16000.0
1577	2727	16000.0
1540	1205	16000.0
514	3210	16000.0
514	1884	16000.0
514	1625	16000.0
1320	1861	15800.0
3965	1564	15800.0
2186	1850	15600.0
2016	3536	15600.0
1003	3965	15400.0
974	1577	15400.0
4186	320	15400.0
3540	933	15400.0
4186	4137	15200.0
3149	2773	15200.0
2186	4043	15002.0
3228	3371	15000.0
3228	2980	15000.0
3228	1671	15000.0
3228	136	15000.0
3611	3442	15000.0
3541	3635	15000.0
3541	820	15000.0
2002	974	15000.0
589	88	15000.0
196	529	14900.0
1540	169	14800.0
1345	1003	14800.0
600	1320	14800.0
196	1411	14800.0
4186	2143	14600.0
2431	1276	14600.0
1593	2893	14600.0
589	2155	14600.0
2186	2651	14400.0
2186	741	14400.0
1730	600	14400.0
1593	296	14400.0
1023	1345	14400.0
2365	1654	14400.0
2650	2326	14222.0
4186	3325	14200.0
4186	3303	14200.0
2186	1098	14200.0
2186	3513	14002.0
3429	1730	14000.0
3387	1023	14000.0
3228	4200	14000.0
3228	1211	14000.0
3228	1091	14000.0
3228	1040	14000.0
3228	1016	14000.0
3228	965	14000.0
3228	670	14000.0
3228	432	14000.0
2365	921	14000.0
2365	787	14000.0
2345	1821	14000.0
2186	3093	14000.0
2186	1059	14000.0
2186	859	14000.0
2186	488	14000.0
1685	3442	14000.0
697	2605	14000.0
273	2365	14000.0
196	2775	14000.0
50	198	14000.0
196	580	13800.0
2666	3309	13800.0
2666	1255	13700.0
2444	3387	13600.0
3944	3429	13600.0
1593	3015	13600.0
1540	2418	13600.0
601	427	13600.0
203	4184	13600.0
4186	3	13400.0
438	982	13400.0
2016	1005	13360.0
1960	3944	13200.0
1593	3362	13200.0
1540	2121	13200.0
164	3882	13200.0
3228	870	13200.0
3805	203	13200.0
3538	4061	13200.0
4186	2407	13200.0
4186	1223	13200.0
4186	121	13200.0
3923	1236	13000.0
3228	2264	13000.0
3228	1632	13000.0
2757	3442	13000.0
2365	3616	13000.0
2365	2831	13000.0
2365	2238	13000.0
2365	1816	13000.0
2365	45	13000.0
1469	697	13000.0
173	164	12800.0
2850	1960	12800.0
2756	488	12800.0
2666	3097	12600.0
4186	1203	12600.0
1620	3805	12600.0
1540	3577	12600.0
589	3386	12600.0
424	2850	12400.0
1540	1976	12200.0
1239	2756	12200.0
734	3919	12200.0
4133	173	12200.0
4186	3068	12200.0
4186	237	12200.0
2650	1492	12122.0
2650	3972	12004.0
2650	3254	12004.0
2650	1889	12004.0
4061	2019	12000.0
4040	3168	12000.0
4040	2903	12000.0
4040	678	12000.0
3819	1620	12000.0
3499	4040	12000.0
3228	3291	12000.0
3228	3259	12000.0
3228	2162	12000.0
3228	2028	12000.0
3228	1995	12000.0
3228	1907	12000.0
3228	1368	12000.0
3228	698	12000.0
3228	654	12000.0
3228	472	12000.0
3228	238	12000.0
3228	112	12000.0
2769	3442	12000.0
2444	1047	12000.0
2365	3945	12000.0
2365	3778	12000.0
2365	3655	12000.0
2365	3354	12000.0
2345	2713	12000.0
2141	3103	12000.0
1540	3834	12000.0
1404	4040	12000.0
824	3442	12000.0
740	3963	12000.0
601	2879	12000.0
589	2690	12000.0
502	2302	12000.0
438	113	12000.0
145	527	12000.0
132	3442	12000.0
110	2365	12000.0
52	424	12000.0
952	84	11900.0
3540	1306	11800.0
3540	1127	11800.0
3228	2479	11800.0
2016	3573	11800.0
952	478	11700.0
1327	52	11600.0
601	1218	11600.0
2856	1239	11600.0
3540	1249	11600.0
3642	4111	11400.0
3874	3819	11400.0
85	1781	11400.0
1540	361	11200.0
1540	81	11200.0
1186	1327	11200.0
4186	3877	11200.0
4186	2871	11200.0
2365	4116	11200.0
3228	2778	11000.0
3228	2628	11000.0
3173	1433	11000.0
3751	2333	11000.0
3442	1199	11000.0
4186	4109	11000.0
4186	2311	11000.0
1413	2919	11000.0
825	2302	11000.0
744	2856	11000.0
601	2950	11000.0
200	7	11000.0
1529	3623	10900.0
2675	85	10800.0
2510	3996	10800.0
2016	882	10800.0
1919	3788	10800.0
96	3874	10800.0
50	89	10800.0
1549	3173	10600.0
3228	1875	10600.0
3080	1186	10600.0
4108	2663	10600.0
4186	2659	10600.0
4186	2193	10600.0
4186	1647	10600.0
4186	435	10600.0
4186	1758	10400.0
